Tile ID,Image ID,Date,Region,Country,Biome Type,Latitude,Longitude,Elevation (m),Slope (°),Rainfall (mm),Temperature (°C),Cloud Cover (%),Fire Alerts (7d),NDVI (Vegetation Index),NDMI (Moisture Index),EVI (Enhanced Vegetation Index),Tree Cover (%),Canopy Height (m),Distance to Road (km),Distance to Settlement (km),Distance to River (km),"Protected Area (1=Yes,0=No)","Logging Concession (1=Yes,0=No)",Population Density (per km²),Forest Loss Last 3Y (%),Cumulative Deforested Area (%),"Deforestation Event (Yes=1,No=0)",Predicted Risk Score,Dataset Split,Image File Path
T0090,T0090_20240301,3/1/2024,Amazon,Peru,Tropical Rainforest,-4.28536,-59.5926,155.1,1.6,385,25.3,29.2,6,0.517,0.221,0.449,70.9,28.7,19.6,49.77,8.24,0,0,2.7,46,0.95,1,0.892,train,s3://sat-imagery/amazon/T0090/2024/03/01/tile.tif
T0090,T0090_20240401,4/1/2024,Amazon,Peru,Tropical Rainforest,-4.28536,-59.5926,155.1,1.6,284.6,25.4,42.7,3,0.505,0.22,0.458,70.9,28.7,19.6,49.77,8.24,0,0,2.7,46,0.95,1,0.883,train,s3://sat-imagery/amazon/T0090/2024/04/01/tile.tif
T0090,T0090_20240501,5/1/2024,Amazon,Peru,Tropical Rainforest,-4.28536,-59.5926,155.1,1.6,352.6,25.9,65.8,7,0.549,0.227,0.434,70.9,28.7,19.6,49.77,8.24,0,0,2.7,46,0.95,1,0.892,train,s3://sat-imagery/amazon/T0090/2024/05/01/tile.tif
T0090,T0090_20240601,6/1/2024,Amazon,Peru,Tropical Rainforest,-4.28536,-59.5926,155.1,1.6,86,26.4,29.2,3,0.443,0.081,0.354,70.9,28.7,19.6,49.77,8.24,0,0,2.7,46,0.95,1,0.905,train,s3://sat-imagery/amazon/T0090/2024/06/01/tile.tif
T0090,T0090_20240701,7/1/2024,Amazon,Peru,Tropical Rainforest,-4.28536,-59.5926,155.1,1.6,103.5,27.1,32,3,0.39,0.111,0.372,70.9,28.7,19.6,49.77,8.24,0,0,2.7,46,0.95,1,0.905,train,s3://sat-imagery/amazon/T0090/2024/07/01/tile.tif
T0090,T0090_20240801,8/1/2024,Amazon,Peru,Tropical Rainforest,-4.28536,-59.5926,155.1,1.6,110.8,27.5,13.6,3,0.442,0.093,0.358,70.9,28.7,19.6,49.77,8.24,0,0,2.7,46,0.95,1,0.903,train,s3://sat-imagery/amazon/T0090/2024/08/01/tile.tif
T0090,T0090_20240901,9/1/2024,Amazon,Peru,Tropical Rainforest,-4.28536,-59.5926,155.1,1.6,52.8,27.7,3.8,8,0.388,0.048,0.35,70.9,28.7,19.6,49.77,8.24,0,0,2.7,46,0.95,1,0.922,train,s3://sat-imagery/amazon/T0090/2024/09/01/tile.tif
T0090,T0090_20241001,10/1/2024,Amazon,Peru,Tropical Rainforest,-4.28536,-59.5926,155.1,1.6,83.3,27.5,21.4,4,0.407,0.089,0.351,70.9,28.7,19.6,49.77,8.24,0,0,2.7,46,0.95,1,0.909,train,s3://sat-imagery/amazon/T0090/2024/10/01/tile.tif
T0091,T0091_20240101,1/1/2024,Congo Basin,Gabon,Tropical Rainforest,3.192,12.35716,221.9,11.8,345.2,24.3,24.1,1,0.673,0.276,0.502,92,19.8,19.5,41.27,8.69,1,1,4.2,21.3,0,0,0.792,train,s3://sat-imagery/congobasin/T0091/2024/01/01/tile.tif
T0091,T0091_20240201,2/1/2024,Congo Basin,Gabon,Tropical Rainforest,3.192,12.35716,221.9,11.8,342.2,23.8,27,2,0.652,0.309,0.492,92,19.8,19.5,41.27,8.69,1,1,4.2,21.3,0,0,0.797,train,s3://sat-imagery/congobasin/T0091/2024/02/01/tile.tif
T0091,T0091_20240301,3/1/2024,Congo Basin,Gabon,Tropical Rainforest,3.192,12.35716,221.9,11.8,355.3,23.7,48,1,0.629,0.3,0.46,92,19.8,19.5,41.27,8.69,1,1,4.2,21.3,0,0,0.795,train,s3://sat-imagery/congobasin/T0091/2024/03/01/tile.tif
T0091,T0091_20240401,4/1/2024,Congo Basin,Gabon,Tropical Rainforest,3.192,12.35716,221.9,11.8,237.4,23.8,37.2,2,0.56,0.234,0.468,92,19.8,19.5,41.27,8.69,1,1,4.2,21.3,0,0,0.813,train,s3://sat-imagery/congobasin/T0091/2024/04/01/tile.tif
T0091,T0091_20240501,5/1/2024,Congo Basin,Gabon,Tropical Rainforest,3.192,12.35716,221.9,11.8,239.3,24.2,33.8,4,0.648,0.251,0.476,92,19.8,19.5,41.27,8.69,1,1,4.2,21.3,0,0,0.813,train,s3://sat-imagery/congobasin/T0091/2024/05/01/tile.tif
T0091,T0091_20240601,6/1/2024,Congo Basin,Gabon,Tropical Rainforest,3.192,12.35716,221.9,11.8,137,24.8,33.8,2,0.545,0.189,0.471,92,19.8,19.5,41.27,8.69,1,1,4.2,21.3,0,0,0.828,train,s3://sat-imagery/congobasin/T0091/2024/06/01/tile.tif
T0091,T0091_20240701,7/1/2024,Congo Basin,Gabon,Tropical Rainforest,3.192,12.35716,221.9,11.8,101.3,25.4,26.7,2,0.553,0.13,0.462,92,19.8,19.5,41.27,8.69,1,1,4.2,21.3,0,0,0.835,train,s3://sat-imagery/congobasin/T0091/2024/07/01/tile.tif
T0091,T0091_20240801,8/1/2024,Congo Basin,Gabon,Tropical Rainforest,3.192,12.35716,221.9,11.8,89.3,25.9,30,7,0.54,0.115,0.429,92,19.8,19.5,41.27,8.69,1,1,4.2,21.3,0,0,0.857,train,s3://sat-imagery/congobasin/T0091/2024/08/01/tile.tif
T0091,T0091_20240901,9/1/2024,Congo Basin,Gabon,Tropical Rainforest,3.192,12.35716,221.9,11.8,85.9,26.1,61.6,7,0.5,0.15,0.431,92,19.8,19.5,41.27,8.69,1,1,4.2,21.3,0,0,0.859,train,s3://sat-imagery/congobasin/T0091/2024/09/01/tile.tif
T0091,T0091_20241001,10/1/2024,Congo Basin,Gabon,Tropical Rainforest,3.192,12.35716,221.9,11.8,102,25.9,6.6,6,0.53,0.149,0.436,92,19.8,19.5,41.27,8.69,1,1,4.2,21.3,0,0,0.851,train,s3://sat-imagery/congobasin/T0091/2024/10/01/tile.tif
T0092,T0092_20240101,1/1/2024,SE Asia,Indonesia,Tropical Rainforest,-1.74508,111.32075,229.3,0.6,337.7,25,10.5,3,0.678,0.271,0.509,95.6,30,18.23,7,12.27,0,1,4.8,23.9,0,0,0.913,train,s3://sat-imagery/seasia/T0092/2024/01/01/tile.tif
T0092,T0092_20240201,2/1/2024,SE Asia,Indonesia,Tropical Rainforest,-1.74508,111.32075,229.3,0.6,330.6,24.6,59.1,10,0.647,0.296,0.514,95.6,30,18.23,7,12.27,0,1,4.8,23.9,0,0,0.929,train,s3://sat-imagery/seasia/T0092/2024/02/01/tile.tif
T0092,T0092_20240301,3/1/2024,SE Asia,Indonesia,Tropical Rainforest,-1.74508,111.32075,229.3,0.6,403.8,24.4,36.8,7,0.662,0.282,0.49,95.6,30,18.23,7,12.27,0,1,4.8,23.9,0,0,0.923,train,s3://sat-imagery/seasia/T0092/2024/03/01/tile.tif
T0092,T0092_20240401,4/1/2024,SE Asia,Indonesia,Tropical Rainforest,-1.74508,111.32075,229.3,0.6,360,24.6,50.8,9,0.681,0.257,0.479,95.6,30,18.23,7,12.27,0,1,4.8,23.9,0,0,0.927,train,s3://sat-imagery/seasia/T0092/2024/04/01/tile.tif
T0092,T0092_20240501,5/1/2024,SE Asia,Indonesia,Tropical Rainforest,-1.74508,111.32075,229.3,0.6,286.8,25,14.4,1,0.657,0.262,0.479,95.6,30,18.23,7,12.27,0,1,4.8,23.9,0,0,0.91,train,s3://sat-imagery/seasia/T0092/2024/05/01/tile.tif
T0092,T0092_20240601,6/1/2024,SE Asia,Indonesia,Tropical Rainforest,-1.74508,111.32075,229.3,0.6,165.8,25.6,18.2,5,0.578,0.202,0.475,95.6,30,18.23,7,12.27,0,1,4.8,23.9,0,0,0.929,train,s3://sat-imagery/seasia/T0092/2024/06/01/tile.tif
T0092,T0092_20240701,7/1/2024,SE Asia,Indonesia,Tropical Rainforest,-1.74508,111.32075,229.3,0.6,54.7,26.2,34,9,0.551,0.132,0.442,95.6,30,18.23,7,12.27,0,1,4.8,23.9,0,0,0.944,train,s3://sat-imagery/seasia/T0092/2024/07/01/tile.tif
T0092,T0092_20240801,8/1/2024,SE Asia,Indonesia,Tropical Rainforest,-1.74508,111.32075,229.3,0.6,40.7,26.6,28,5,0.528,0.138,0.408,95.6,30,18.23,7,12.27,0,1,4.8,23.9,0,0,0.938,train,s3://sat-imagery/seasia/T0092/2024/08/01/tile.tif
T0092,T0092_20240901,9/1/2024,SE Asia,Indonesia,Tropical Rainforest,-1.74508,111.32075,229.3,0.6,29,26.8,18.9,5,0.512,0.118,0.431,95.6,30,18.23,7,12.27,0,1,4.8,23.9,0,0,0.94,train,s3://sat-imagery/seasia/T0092/2024/09/01/tile.tif
T0092,T0092_20241001,10/1/2024,SE Asia,Indonesia,Tropical Rainforest,-1.74508,111.32075,229.3,0.6,48.6,26.7,33.1,12,0.564,0.108,0.429,95.6,30,18.23,7,12.27,0,1,4.8,23.9,0,0,0.949,train,s3://sat-imagery/seasia/T0092/2024/10/01/tile.tif
T0093,T0093_20240101,1/1/2024,Amazon,Brazil,Tropical Rainforest,-4.73531,-61.83022,409.6,8.6,267.1,25.5,45.1,3,0.531,0.202,0.425,69.5,20.4,4.97,3.65,9.26,1,0,5.9,9.7,0,0,0.795,val,s3://sat-imagery/amazon/T0093/2024/01/01/tile.tif
T0093,T0093_20240201,2/1/2024,Amazon,Brazil,Tropical Rainforest,-4.73531,-61.83022,409.6,8.6,344,25,54.9,3,0.584,0.191,0.438,69.5,20.4,4.97,3.65,9.26,1,0,5.9,9.7,0,0,0.79,val,s3://sat-imagery/amazon/T0093/2024/02/01/tile.tif
T0093,T0093_20240301,3/1/2024,Amazon,Brazil,Tropical Rainforest,-4.73531,-61.83022,409.6,8.6,418.4,24.9,30,3,0.5,0.202,0.412,69.5,20.4,4.97,3.65,9.26,1,0,5.9,9.7,1.58,1,0.798,val,s3://sat-imagery/amazon/T0093/2024/03/01/tile.tif
T0093,T0093_20240401,4/1/2024,Amazon,Brazil,Tropical Rainforest,-4.73531,-61.83022,409.6,8.6,390.3,25,33.9,2,0.506,0.208,0.408,69.5,20.4,4.97,3.65,9.26,1,0,5.9,9.7,1.58,1,0.792,val,s3://sat-imagery/amazon/T0093/2024/04/01/tile.tif
T0093,T0093_20240501,5/1/2024,Amazon,Brazil,Tropical Rainforest,-4.73531,-61.83022,409.6,8.6,344.8,25.4,54.5,4,0.519,0.239,0.424,69.5,20.4,4.97,3.65,9.26,1,0,5.9,9.7,1.58,1,0.798,val,s3://sat-imagery/amazon/T0093/2024/05/01/tile.tif
T0093,T0093_20240601,6/1/2024,Amazon,Brazil,Tropical Rainforest,-4.73531,-61.83022,409.6,8.6,222.3,26,37.5,3,0.524,0.164,0.425,69.5,20.4,4.97,3.65,9.26,1,0,5.9,9.7,2.58,1,0.802,val,s3://sat-imagery/amazon/T0093/2024/06/01/tile.tif
T0093,T0093_20240701,7/1/2024,Amazon,Brazil,Tropical Rainforest,-4.73531,-61.83022,409.6,8.6,34.7,26.6,44.7,9,0.389,0.006,0.334,69.5,20.4,4.97,3.65,9.26,1,0,5.9,9.7,2.58,1,0.867,val,s3://sat-imagery/amazon/T0093/2024/07/01/tile.tif
T0093,T0093_20240801,8/1/2024,Amazon,Brazil,Tropical Rainforest,-4.73531,-61.83022,409.6,8.6,21.8,27.1,46.4,6,0.443,0.04,0.312,69.5,20.4,4.97,3.65,9.26,1,0,5.9,9.7,2.58,1,0.851,val,s3://sat-imagery/amazon/T0093/2024/08/01/tile.tif
T0093,T0093_20240901,9/1/2024,Amazon,Brazil,Tropical Rainforest,-4.73531,-61.83022,409.6,8.6,21.9,27.3,42.3,3,0.344,0.061,0.307,69.5,20.4,4.97,3.65,9.26,1,0,5.9,9.7,2.58,1,0.846,val,s3://sat-imagery/amazon/T0093/2024/09/01/tile.tif
T0093,T0093_20241001,10/1/2024,Amazon,Brazil,Tropical Rainforest,-4.73531,-61.83022,409.6,8.6,86.4,27.1,31.6,5,0.481,0.081,0.376,69.5,20.4,4.97,3.65,9.26,1,0,5.9,9.7,2.58,1,0.836,val,s3://sat-imagery/amazon/T0093/2024/10/01/tile.tif
T0094,T0094_20240101,1/1/2024,Congo Basin,DRC,Tropical Rainforest,-1.34078,10.66327,423.5,7.2,264.4,24.1,41.7,5,0.521,0.201,0.428,71.5,22.4,18.09,49.63,1.01,0,0,12.5,26.4,0,0,0.875,train,s3://sat-imagery/congobasin/T0094/2024/01/01/tile.tif
T0094,T0094_20240201,2/1/2024,Congo Basin,DRC,Tropical Rainforest,-1.34078,10.66327,423.5,7.2,319.9,23.6,34.8,1,0.571,0.245,0.427,71.5,22.4,18.09,49.63,1.01,0,0,12.5,26.4,0,0,0.856,train,s3://sat-imagery/congobasin/T0094/2024/02/01/tile.tif
T0094,T0094_20240301,3/1/2024,Congo Basin,DRC,Tropical Rainforest,-1.34078,10.66327,423.5,7.2,283.3,23.4,44.7,1,0.533,0.24,0.456,71.5,22.4,18.09,49.63,1.01,0,0,12.5,26.4,0,0,0.859,train,s3://sat-imagery/congobasin/T0094/2024/03/01/tile.tif
T0094,T0094_20240401,4/1/2024,Congo Basin,DRC,Tropical Rainforest,-1.34078,10.66327,423.5,7.2,319.8,23.6,40.6,4,0.559,0.228,0.41,71.5,22.4,18.09,49.63,1.01,0,0,12.5,26.4,2.44,1,0.868,train,s3://sat-imagery/congobasin/T0094/2024/04/01/tile.tif
T0094,T0094_20240501,5/1/2024,Congo Basin,DRC,Tropical Rainforest,-1.34078,10.66327,423.5,7.2,269.4,24,38.4,3,0.574,0.245,0.437,71.5,22.4,18.09,49.63,1.01,0,0,12.5,26.4,2.44,1,0.863,train,s3://sat-imagery/congobasin/T0094/2024/05/01/tile.tif
T0094,T0094_20240601,6/1/2024,Congo Basin,DRC,Tropical Rainforest,-1.34078,10.66327,423.5,7.2,134.5,24.6,67.6,6,0.401,0.117,0.363,71.5,22.4,18.09,49.63,1.01,0,0,12.5,26.4,2.44,1,0.898,train,s3://sat-imagery/congobasin/T0094/2024/06/01/tile.tif
T0094,T0094_20240701,7/1/2024,Congo Basin,DRC,Tropical Rainforest,-1.34078,10.66327,423.5,7.2,163.9,25.2,63,8,0.485,0.129,0.375,71.5,22.4,18.09,49.63,1.01,0,0,12.5,26.4,2.44,1,0.897,train,s3://sat-imagery/congobasin/T0094/2024/07/01/tile.tif
T0094,T0094_20240801,8/1/2024,Congo Basin,DRC,Tropical Rainforest,-1.34078,10.66327,423.5,7.2,145.7,25.7,49.6,6,0.53,0.095,0.418,71.5,22.4,18.09,49.63,1.01,0,0,12.5,26.4,2.44,1,0.891,train,s3://sat-imagery/congobasin/T0094/2024/08/01/tile.tif
T0094,T0094_20240901,9/1/2024,Congo Basin,DRC,Tropical Rainforest,-1.34078,10.66327,423.5,7.2,122.3,25.8,55.1,7,0.432,0.107,0.335,71.5,22.4,18.09,49.63,1.01,0,0,12.5,26.4,2.44,1,0.901,train,s3://sat-imagery/congobasin/T0094/2024/09/01/tile.tif
T0094,T0094_20241001,10/1/2024,Congo Basin,DRC,Tropical Rainforest,-1.34078,10.66327,423.5,7.2,137.9,25.7,19.8,5,0.446,0.125,0.38,71.5,22.4,18.09,49.63,1.01,0,0,12.5,26.4,2.44,1,0.892,train,s3://sat-imagery/congobasin/T0094/2024/10/01/tile.tif
T0095,T0095_20240101,1/1/2024,SE Asia,Papua New Guinea,Tropical Rainforest,2.2277,113.40835,0,1.8,301.9,27.1,40.6,6,0.602,0.222,0.487,74,24.2,20.51,37.91,1.4,0,1,5.7,6.7,2.14,1,0.9,test,s3://sat-imagery/seasia/T0095/2024/01/01/tile.tif
T0095,T0095_20240201,2/1/2024,SE Asia,Papua New Guinea,Tropical Rainforest,2.2277,113.40835,0,1.8,324.8,26.6,41.5,3,0.535,0.211,0.456,74,24.2,20.51,37.91,1.4,0,1,5.7,6.7,5.7,1,0.895,test,s3://sat-imagery/seasia/T0095/2024/02/01/tile.tif
T0095,T0095_20240301,3/1/2024,SE Asia,Papua New Guinea,Tropical Rainforest,2.2277,113.40835,0,1.8,383.7,26.5,44.5,3,0.576,0.182,0.44,74,24.2,20.51,37.91,1.4,0,1,5.7,6.7,5.7,1,0.894,test,s3://sat-imagery/seasia/T0095/2024/03/01/tile.tif
T0095,T0095_20240401,4/1/2024,SE Asia,Papua New Guinea,Tropical Rainforest,2.2277,113.40835,0,1.8,392.2,26.6,36.3,6,0.527,0.176,0.418,74,24.2,20.51,37.91,1.4,0,1,5.7,6.7,5.7,1,0.905,test,s3://sat-imagery/seasia/T0095/2024/04/01/tile.tif
T0095,T0095_20240501,5/1/2024,SE Asia,Papua New Guinea,Tropical Rainforest,2.2277,113.40835,0,1.8,243,27,39.8,5,0.507,0.176,0.405,74,24.2,20.51,37.91,1.4,0,1,5.7,6.7,5.7,1,0.905,test,s3://sat-imagery/seasia/T0095/2024/05/01/tile.tif
T0095,T0095_20240601,6/1/2024,SE Asia,Papua New Guinea,Tropical Rainforest,2.2277,113.40835,0,1.8,256.3,27.6,37.6,3,0.52,0.173,0.402,74,24.2,20.51,37.91,1.4,0,1,5.7,6.7,5.7,1,0.898,test,s3://sat-imagery/seasia/T0095/2024/06/01/tile.tif
T0095,T0095_20240701,7/1/2024,SE Asia,Papua New Guinea,Tropical Rainforest,2.2277,113.40835,0,1.8,125.9,28.2,36.3,3,0.442,0.105,0.344,74,24.2,20.51,37.91,1.4,0,1,5.7,6.7,5.7,1,0.913,test,s3://sat-imagery/seasia/T0095/2024/07/01/tile.tif
T0095,T0095_20240801,8/1/2024,SE Asia,Papua New Guinea,Tropical Rainforest,2.2277,113.40835,0,1.8,62.5,28.7,48.4,8,0.413,0.044,0.347,74,24.2,20.51,37.91,1.4,0,1,5.7,6.7,5.7,1,0.93,test,s3://sat-imagery/seasia/T0095/2024/08/01/tile.tif
T0095,T0095_20240901,9/1/2024,SE Asia,Papua New Guinea,Tropical Rainforest,2.2277,113.40835,0,1.8,40.4,28.9,3.7,4,0.392,0.073,0.318,74,24.2,20.51,37.91,1.4,0,1,5.7,6.7,5.7,1,0.923,test,s3://sat-imagery/seasia/T0095/2024/09/01/tile.tif
T0095,T0095_20241001,10/1/2024,SE Asia,Papua New Guinea,Tropical Rainforest,2.2277,113.40835,0,1.8,39.8,28.7,34.7,6,0.418,0.006,0.364,74,24.2,20.51,37.91,1.4,0,1,5.7,6.7,5.7,1,0.928,test,s3://sat-imagery/seasia/T0095/2024/10/01/tile.tif
T0096,T0096_20240101,1/1/2024,Amazon,Brazil,Tropical Rainforest,-5.78408,-61.65019,136.7,0.4,352.3,27.4,57.4,5,0.675,0.243,0.443,85.2,26.7,5.6,17.3,1.02,0,0,2.4,27,0,0,0.893,train,s3://sat-imagery/amazon/T0096/2024/01/01/tile.tif
T0096,T0096_20240201,2/1/2024,Amazon,Brazil,Tropical Rainforest,-5.78408,-61.65019,136.7,0.4,420.7,27,48.9,2,0.577,0.26,0.474,85.2,26.7,5.6,17.3,1.02,0,0,2.4,27,0.92,1,0.889,train,s3://sat-imagery/amazon/T0096/2024/02/01/tile.tif
T0096,T0096_20240301,3/1/2024,Amazon,Brazil,Tropical Rainforest,-5.78408,-61.65019,136.7,0.4,426.9,26.8,28.5,5,0.573,0.222,0.461,85.2,26.7,5.6,17.3,1.02,0,0,2.4,27,1.68,1,0.9,train,s3://sat-imagery/amazon/T0096/2024/03/01/tile.tif
T0096,T0096_20240401,4/1/2024,Amazon,Brazil,Tropical Rainforest,-5.78408,-61.65019,136.7,0.4,273.2,26.9,37.9,5,0.576,0.235,0.448,85.2,26.7,5.6,17.3,1.02,0,0,2.4,27,1.68,1,0.899,train,s3://sat-imagery/amazon/T0096/2024/04/01/tile.tif
T0096,T0096_20240501,5/1/2024,Amazon,Brazil,Tropical Rainforest,-5.78408,-61.65019,136.7,0.4,229.3,27.4,52.7,4,0.627,0.234,0.422,85.2,26.7,5.6,17.3,1.02,0,0,2.4,27,1.68,1,0.896,train,s3://sat-imagery/amazon/T0096/2024/05/01/tile.tif
T0096,T0096_20240601,6/1/2024,Amazon,Brazil,Tropical Rainforest,-5.78408,-61.65019,136.7,0.4,231.4,27.9,50.9,1,0.563,0.224,0.448,85.2,26.7,5.6,17.3,1.02,0,0,2.4,27,4.59,1,0.891,train,s3://sat-imagery/amazon/T0096/2024/06/01/tile.tif
T0096,T0096_20240701,7/1/2024,Amazon,Brazil,Tropical Rainforest,-5.78408,-61.65019,136.7,0.4,170.9,28.6,40.2,8,0.538,0.181,0.436,85.2,26.7,5.6,17.3,1.02,0,0,2.4,27,4.59,1,0.916,train,s3://sat-imagery/amazon/T0096/2024/07/01/tile.tif
T0096,T0096_20240801,8/1/2024,Amazon,Brazil,Tropical Rainforest,-5.78408,-61.65019,136.7,0.4,18.2,29,23.3,7,0.503,0.061,0.368,85.2,26.7,5.6,17.3,1.02,0,0,2.4,27,4.59,1,0.927,train,s3://sat-imagery/amazon/T0096/2024/08/01/tile.tif
T0096,T0096_20240901,9/1/2024,Amazon,Brazil,Tropical Rainforest,-5.78408,-61.65019,136.7,0.4,18.7,29.2,58.3,7,0.437,0.084,0.35,85.2,26.7,5.6,17.3,1.02,0,0,2.4,27,4.59,1,0.929,train,s3://sat-imagery/amazon/T0096/2024/09/01/tile.tif
T0096,T0096_20241001,10/1/2024,Amazon,Brazil,Tropical Rainforest,-5.78408,-61.65019,136.7,0.4,31.7,29,17.6,6,0.446,0.051,0.375,85.2,26.7,5.6,17.3,1.02,0,0,2.4,27,4.59,1,0.927,train,s3://sat-imagery/amazon/T0096/2024/10/01/tile.tif
T0097,T0097_20240101,1/1/2024,Congo Basin,Gabon,Tropical Rainforest,1.05756,10.46453,369.1,9.8,305.2,25.1,41.4,8,0.609,0.247,0.477,92.5,22.1,13.47,41,3.78,0,1,1.4,16.2,0,0,0.914,train,s3://sat-imagery/congobasin/T0097/2024/01/01/tile.tif
T0097,T0097_20240201,2/1/2024,Congo Basin,Gabon,Tropical Rainforest,1.05756,10.46453,369.1,9.8,356.8,24.6,38.1,5,0.61,0.204,0.477,92.5,22.1,13.47,41,3.78,0,1,1.4,16.2,0,0,0.908,train,s3://sat-imagery/congobasin/T0097/2024/02/01/tile.tif
T0097,T0097_20240301,3/1/2024,Congo Basin,Gabon,Tropical Rainforest,1.05756,10.46453,369.1,9.8,339.7,24.5,39,3,0.591,0.252,0.497,92.5,22.1,13.47,41,3.78,0,1,1.4,16.2,0,0,0.903,train,s3://sat-imagery/congobasin/T0097/2024/03/01/tile.tif
T0097,T0097_20240401,4/1/2024,Congo Basin,Gabon,Tropical Rainforest,1.05756,10.46453,369.1,9.8,221.8,24.6,37.7,5,0.605,0.231,0.47,92.5,22.1,13.47,41,3.78,0,1,1.4,16.2,0,0,0.91,train,s3://sat-imagery/congobasin/T0097/2024/04/01/tile.tif
T0097,T0097_20240501,5/1/2024,Congo Basin,Gabon,Tropical Rainforest,1.05756,10.46453,369.1,9.8,211.9,25,44.5,4,0.618,0.212,0.457,92.5,22.1,13.47,41,3.78,0,1,1.4,16.2,0,0,0.908,train,s3://sat-imagery/congobasin/T0097/2024/05/01/tile.tif
T0097,T0097_20240601,6/1/2024,Congo Basin,Gabon,Tropical Rainforest,1.05756,10.46453,369.1,9.8,181.8,25.6,35.9,6,0.611,0.216,0.476,92.5,22.1,13.47,41,3.78,0,1,1.4,16.2,0,0,0.915,train,s3://sat-imagery/congobasin/T0097/2024/06/01/tile.tif
T0097,T0097_20240701,7/1/2024,Congo Basin,Gabon,Tropical Rainforest,1.05756,10.46453,369.1,9.8,155,26.2,51.2,1,0.5,0.153,0.481,92.5,22.1,13.47,41,3.78,0,1,1.4,16.2,0,0,0.912,train,s3://sat-imagery/congobasin/T0097/2024/07/01/tile.tif
T0097,T0097_20240801,8/1/2024,Congo Basin,Gabon,Tropical Rainforest,1.05756,10.46453,369.1,9.8,90.6,26.7,19.9,6,0.534,0.107,0.425,92.5,22.1,13.47,41,3.78,0,1,1.4,16.2,0,0,0.927,train,s3://sat-imagery/congobasin/T0097/2024/08/01/tile.tif
T0097,T0097_20240901,9/1/2024,Congo Basin,Gabon,Tropical Rainforest,1.05756,10.46453,369.1,9.8,98.8,26.9,26.7,8,0.553,0.157,0.438,92.5,22.1,13.47,41,3.78,0,1,1.4,16.2,0,0,0.928,train,s3://sat-imagery/congobasin/T0097/2024/09/01/tile.tif
T0097,T0097_20241001,10/1/2024,Congo Basin,Gabon,Tropical Rainforest,1.05756,10.46453,369.1,9.8,86.3,26.7,46.6,4,0.536,0.137,0.404,92.5,22.1,13.47,41,3.78,0,1,1.4,16.2,0,0,0.922,train,s3://sat-imagery/congobasin/T0097/2024/10/01/tile.tif
T0098,T0098_20240101,1/1/2024,SE Asia,Indonesia,Tropical Rainforest,-1.95915,114.94493,390.5,6.3,293.5,27.1,32.7,2,0.571,0.212,0.487,73.6,26.1,17.39,61.56,1.59,1,0,17.9,28.5,0,0,0.739,train,s3://sat-imagery/seasia/T0098/2024/01/01/tile.tif
T0098,T0098_20240201,2/1/2024,SE Asia,Indonesia,Tropical Rainforest,-1.95915,114.94493,390.5,6.3,341.6,26.6,78.6,1,0.589,0.219,0.414,73.6,26.1,17.39,61.56,1.59,1,0,17.9,28.5,0.54,1,0.731,train,s3://sat-imagery/seasia/T0098/2024/02/01/tile.tif
T0098,T0098_20240301,3/1/2024,SE Asia,Indonesia,Tropical Rainforest,-1.95915,114.94493,390.5,6.3,350.2,26.4,60.5,7,0.529,0.212,0.423,73.6,26.1,17.39,61.56,1.59,1,0,17.9,28.5,0.54,1,0.771,train,s3://sat-imagery/seasia/T0098/2024/03/01/tile.tif
T0098,T0098_20240401,4/1/2024,SE Asia,Indonesia,Tropical Rainforest,-1.95915,114.94493,390.5,6.3,406.6,26.6,45.7,0,0.576,0.193,0.44,73.6,26.1,17.39,61.56,1.59,1,0,17.9,28.5,0.54,1,0.728,train,s3://sat-imagery/seasia/T0098/2024/04/01/tile.tif
T0098,T0098_20240501,5/1/2024,SE Asia,Indonesia,Tropical Rainforest,-1.95915,114.94493,390.5,6.3,295.7,27,35,2,0.546,0.233,0.422,73.6,26.1,17.39,61.56,1.59,1,0,17.9,28.5,0.54,1,0.74,train,s3://sat-imagery/seasia/T0098/2024/05/01/tile.tif
T0098,T0098_20240601,6/1/2024,SE Asia,Indonesia,Tropical Rainforest,-1.95915,114.94493,390.5,6.3,72.1,27.6,25.4,6,0.453,0.069,0.393,73.6,26.1,17.39,61.56,1.59,1,0,17.9,28.5,0.54,1,0.807,train,s3://sat-imagery/seasia/T0098/2024/06/01/tile.tif
T0098,T0098_20240701,7/1/2024,SE Asia,Indonesia,Tropical Rainforest,-1.95915,114.94493,390.5,6.3,87.6,28.2,17.6,4,0.464,0.088,0.378,73.6,26.1,17.39,61.56,1.59,1,0,17.9,28.5,0.54,1,0.794,train,s3://sat-imagery/seasia/T0098/2024/07/01/tile.tif
T0098,T0098_20240801,8/1/2024,SE Asia,Indonesia,Tropical Rainforest,-1.95915,114.94493,390.5,6.3,77.6,28.7,8.3,3,0.463,0.126,0.39,73.6,26.1,17.39,61.56,1.59,1,0,17.9,28.5,0.54,1,0.788,train,s3://sat-imagery/seasia/T0098/2024/08/01/tile.tif
T0098,T0098_20240901,9/1/2024,SE Asia,Indonesia,Tropical Rainforest,-1.95915,114.94493,390.5,6.3,33.7,28.8,38.8,5,0.415,0.052,0.363,73.6,26.1,17.39,61.56,1.59,1,0,17.9,28.5,0.54,1,0.812,train,s3://sat-imagery/seasia/T0098/2024/09/01/tile.tif
